unit_id,t_id,func_state,p_F0,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,p_F7,p_F8,p_F9,p_F10,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,service_accessibility
plot_10552,WD_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013786873634557365,1.9665521561620318,0.0016822827072327004,0.0012450020624739239,0.0004820125948106405,0.001558692880639229,5.507594454497676e-05,0.0,0.00438148951758956,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WD_PM,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013425301818876474,1.9665521561620318,0.0036288636498334912,0.0019750362414252317,0.0003907659315210973,0.0012091660639152269,5.150493025442312e-05,0.0,0.0021548087230163363,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WD_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011692275546794056,1.9665521561620318,0.0028461952375604207,0.0018376873371622198,0.0002706541892353627,0.0011883819403491992,2.4895889356325538e-05,0.0,0.0021007241497027567,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WD_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01742602019370938,1.9665521561620318,0.005064963036293852,0.0019343182047772895,0.00010393261450543733,0.0031133614333647875,1.7507971210611225e-05,0.0,0.0025200358218065953,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WE_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013597297176667378,1.9665521561620318,0.001753347656106909,0.0012676067596977963,0.00037452505104076586,0.0015733018979929361,5.351572022814508e-05,0.0,0.004192682164334493,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WE_MD,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013666234942306956,1.9665521561620318,0.0037381943404091963,0.0020589965453996144,0.00036272570271156477,0.001223775081268934,5.122959655145283e-05,0.0,0.002166251592910583,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WE_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011746022075024322,1.9665521561620318,0.0028844609792619174,0.0018570627919255389,0.00026598081776710726,0.0011956864490260527,2.462055565335524e-05,0.0,0.002077838409914264,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10552,WE_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0176977861422172,1.9665521561620318,0.005212559468571054,0.0020182785087516724,9.458587156892648e-05,0.003131622705056921,1.6590192200710234e-05,0.0,0.002485707212123856,0.0,0.0,3.6666666666666665,69257.0,UNKNOWN,0.9018907256704661
plot_10499,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08767913477304894,2.4443514773144166,0.008749193577901238,0.006115268525876668,0.009553012380083836,0.011228905698993655,0.009547253074701313,0.00558741763682378,0.012912742436811106,0.0,0.0,19.333333333333332,84465.0,UNKNOWN,0.9719861601244272
plot_10499,WD_PM,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09123898836404615,2.4443514773144166,0.018872945910755702,0.009701089924826078,0.007744593858595225,0.008710896081439186,0.008928228245495728,0.008954981620327295,0.0063504636788932,0.0,0.0,19.333333333333332,84465.0,UNKNOWN,0.9719861601244272
