unit_id,network_layer,function_type,probability,gap_score,stitch_score,fit_score,compatibility_weight,raw_score
plot_16894,fast,life_service,0.012818740666977099,0.10639848443419113,0.07518259003523389,0.302851708154835,0.28,0.000678329623608976
plot_16894,fast,public_activity,0.02630276391463119,0.12430805048749183,0.07518259003523389,0.2864025806618372,0.52,0.0013918640223412053
plot_16894,fast,community_living,0.006883815068593035,0.0826203172987428,0.07518259003523389,0.2665617276188345,0.22,0.00036427101583401216
plot_16894,fast,productive_mix,0.024388689295880037,0.09102838000466953,0.07518259003523389,0.18857746194336336,1.0,0.0012905768874012062
plot_11996,walk,__network_total__,0.8391622073742022,,0.5755326124035915,,,0.0533794160400147
plot_11996,walk,life_service,0.5305430931425533,0.1013602666757745,0.5755326124035915,0.5785100185849603,1.0,0.03374804089977807
plot_11996,walk,public_activity,0.16682291401537497,0.10720571970104006,0.5755326124035915,0.18103898452303976,0.95,0.010611666795741898
plot_11996,walk,community_living,0.05917099342989582,0.07513272077816066,0.5755326124035915,0.14039318249091073,0.62,0.003763888611807955
plot_11996,walk,productive_mix,0.08262520678637804,0.07681546011393735,0.5755326124035915,0.3302321759931122,0.36,0.00525581973268677
plot_11996,slow,__network_total__,0.0007378793665391042,,0.0005144256028106811,,,4.693677735688292e-05
plot_11996,slow,life_service,0.00036988600959783705,0.1013602666757745,0.0005144256028106811,0.5785100185849603,0.78,2.3528584843549043e-05
plot_11996,slow,public_activity,0.00013498427750083684,0.10720571970104006,0.0005144256028106811,0.18103898452303976,0.86,8.586399440132216e-06
plot_11996,slow,community_living,8.530408100105963e-05,0.07513272077816066,0.0005144256028106811,0.14039318249091073,1.0,5.426223904809587e-06
plot_11996,slow,productive_mix,0.00014770499843937067,0.07681546011393735,0.0005144256028106811,0.3302321759931122,0.72,9.395569168392071e-06
plot_11996,fast,__network_total__,0.16009991325925868,,0.18790207529946776,,,0.01018401424985212
plot_11996,fast,life_service,0.048499843284059756,0.1013602666757745,0.18790207529946776,0.5785100185849603,0.28,0.003085092834001865
plot_11996,fast,public_activity,0.029812409655489962,0.10720571970104006,0.18790207529946776,0.18103898452303976,0.52,0.0018963783213441605
plot_11996,fast,community_living,0.006854905798016091,0.07513272077816066,0.18790207529946776,0.14039318249091073,0.22,0.00043604307402304355
plot_11996,fast,productive_mix,0.0749327545216929,0.07681546011393735,0.18790207529946776,0.3302321759931122,1.0,0.004766500020483052
plot_7453,walk,__network_total__,0.6086222056671031,,0.790983629741272,,,0.13190174947727415
plot_7453,walk,life_service,0.2667927711581766,0.10553981748097767,0.790983629741272,0.6926167435253547,1.0,0.057819831310758296
plot_7453,walk,public_activity,0.2286975215502782,0.10980328750301614,0.790983629741272,0.6007002000412405,0.95,0.049563757143126524
plot_7453,walk,community_living,0.08943703783747267,0.07787713263425956,0.790983629741272,0.507517511031478,0.62,0.01938296310746233
plot_7453,walk,productive_mix,0.023694875121175706,0.07528537286478651,0.790983629741272,0.23953919437434718,0.36,0.00513519791592702
plot_7453,slow,__network_total__,0.30486078662586186,,0.3974137865370128,,,0.06607000324428462
plot_7453,slow,life_service,0.10455482858002604,0.10553981748097767,0.3974137865370128,0.6926167435253547,0.78,0.02265931915988152
plot_7453,slow,public_activity,0.10401877565101199,0.10980328750301614,0.3974137865370128,0.6007002000412405,0.86,0.02254314476057272
plot_7453,slow,community_living,0.07247715728341096,0.07787713263425956,0.3974137865370128,0.507517511031478,1.0,0.01570738588537535
plot_7453,slow,productive_mix,0.02381002511141288,0.07528537286478651,0.3974137865370128,0.23953919437434718,0.72,0.005160153438455033
plot_7453,fast,__network_total__,0.08651700770703503,,0.23007618138219305,,,0.018750128683833453
plot_7453,fast,life_service,0.021728825624351914,0.10553981748097767,0.23007618138219305,0.6926167435253547,0.28,0.004709111970039244
plot_7453,fast,public_activity,0.03641206939273942,0.10980328750301614,0.23007618138219305,0.6007002000412405,0.52,0.007891292184658186
plot_7453,fast,community_living,0.009231081037001635,0.07787713263425956,0.23007618138219305,0.507517511031478,0.22,0.0020005772497446333
plot_7453,fast,productive_mix,0.019145031652942058,0.07528537286478651,0.23007618138219305,0.23953919437434718,1.0,0.004149147279391389
plot_7558,walk,__network_total__,0.7622411697800555,,0.8422235778265464,,,0.12293522288666577
plot_7558,walk,life_service,0.33459539907493907,0.10899640830787787,0.8422235778265464,0.5878470098558067,1.0,0.05396397045045414
plot_7558,walk,public_activity,0.28695459140225105,0.11277627952928995,0.8422235778265464,0.5128948583086274,0.95,0.04628040054903746
plot_7558,walk,community_living,0.12690294297922022,0.08044167720946598,0.8422235778265464,0.48725401124158957,0.62,0.020467067640319
plot_7558,walk,productive_mix,0.013788236323645222,0.07594079744789439,0.8422235778265464,0.0965800887374958,0.36,0.0022237842468551725
plot_7558,slow,__network_total__,0.17832203571689853,,0.19944825482809247,,,0.02876000415037474
plot_7558,slow,life_service,0.06180411797678813,0.10899640830787787,0.19944825482809247,0.5878470098558067,0.78,0.009967846555680806
plot_7558,slow,public_activity,0.061516393933873,0.11277627952928995,0.19944825482809247,0.5128948583086274,0.86,0.0099214420570156
plot_7558,slow,community_living,0.04847109710171522,0.08044167720946598,0.19944825482809247,0.48725401124158957,1.0,0.007817480033884801
plot_7558,slow,productive_mix,0.0065304267045221956,0.07594079744789439,0.19944825482809247,0.0965800887374958,0.72,0.0010532355037935351
plot_7558,fast,__network_total__,0.05943679450304595,,0.14983827811839706,,,0.009586041622508139
plot_7558,fast,life_service,0.01666761171192782,0.10899640830787787,0.14983827811839706,0.5878470098558067,0.28,0.00268817356242447
plot_7558,fast,public_activity,0.027943982125727074,0.11277627952928995,0.14983827811839706,0.5128948583086274,0.52,0.004506840888637014
plot_7558,fast,community_living,0.0080112090305725,0.08044167720946598,0.14983827811839706,0.48725401124158957,0.22,0.0012920579559475656
plot_7558,fast,productive_mix,0.006813991634818564,0.07594079744789439,0.14983827811839706,0.0965800887374958,1.0,0.00109896921549909
plot_7451,walk,__network_total__,0.4848635772382909,,0.7410194494868646,,,0.10721759699969177
plot_7451,walk,life_service,0.22284907074176238,0.10654652521767502,0.7410194494868646,0.6241492282353965,1.0,0.04927848363995275
plot_7451,walk,public_activity,0.16066749304921313,0.11051824941103612,0.7410194494868646,0.45665405235993434,0.95,0.03552830802185671
plot_7451,walk,community_living,0.0698001780256289,0.07816908324420253,0.7410194494868646,0.429780516281567,0.62,0.015434872218460394
plot_7451,walk,productive_mix,0.03154683542168646,0.07334356090925508,0.7410194494868646,0.3565399578634552,0.36,0.006975933119421917
plot_7451,slow,__network_total__,0.42467569825773893,,0.6358162439943862,,,0.09390828680246169
plot_7451,slow,life_service,0.14914456861170286,0.10654652521767502,0.6358162439943862,0.6241492282353965,0.78,0.032980250533942546
plot_7451,slow,public_activity,0.12479720975663224,0.11051824941103612,0.6358162439943862,0.45665405235993434,0.86,0.027596333423487163
plot_7451,slow,community_living,0.09659771490418965,0.07816908324420253,0.6358162439943862,0.429780516281567,1.0,0.021360595750830116
plot_7451,slow,productive_mix,0.054136204985214195,0.07334356090925508,0.6358162439943862,0.3565399578634552,0.72,0.01197110709420187
plot_7451,fast,__network_total__,0.09046072450397012,,0.25513118550098246,,,0.020003526681485816
plot_7451,fast,life_service,0.021483389323644027,0.10654652521767502,0.25513118550098246,0.6241492282353965,0.28,0.004750609216327914
plot_7451,fast,public_activity,0.03027901169165775,0.11051824941103612,0.25513118550098246,0.45665405235993434,0.52,0.0066955800054035
plot_7451,fast,community_living,0.008527494768582972,0.07816908324420253,0.25513118550098246,0.429780516281567,0.22,0.0018856798910790705
plot_7451,fast,productive_mix,0.030170828720085374,0.07334356090925508,0.25513118550098246,0.3565399578634552,1.0,0.006671657568675332
plot_7452,walk,__network_total__,0.606245552995306,,0.7151051211664128,,,0.09923756010562308
plot_7452,walk,life_service,0.2910867272900334,0.10359530992529348,0.7151051211664128,0.6431909619793205,1.0,0.047648574826935616
plot_7452,walk,public_activity,0.20973283015880012,0.10792310826145121,0.7151051211664128,0.4682588465790325,0.95,0.03433159094722055
plot_7452,walk,community_living,0.07971575559146524,0.07591173064720606,0.7151051211664128,0.38770482748958546,0.62,0.013048833179539119
plot_7452,walk,productive_mix,0.025710239955007343,0.07235115473805061,0.7151051211664128,0.22595178995765075,0.36,0.004208561151927803
plot_7452,slow,__network_total__,0.30921983751558757,,0.3704518589595091,,,0.050616820296151055
plot_7452,slow,life_service,0.11761938282916032,0.10359530992529348,0.3704518589595091,0.6431909619793205,0.78,0.01925335454491237
plot_7452,slow,public_activity,0.098356519806082,0.10792310826145121,0.3704518589595091,0.4682588465790325,0.86,0.016100177556455483
plot_7452,slow,community_living,0.06660615561205478,0.07591173064720606,0.3704518589595091,0.38770482748958546,1.0,0.010902896257627392
plot_7452,slow,productive_mix,0.026637779268290498,0.07235115473805061,0.3704518589595091,0.22595178995765075,0.72,0.004360391937155811
plot_7452,fast,__network_total__,0.08453460948910635,,0.2042206016851848,,,0.0138376411154401
plot_7452,fast,life_service,0.023276093755248466,0.10359530992529348,0.2042206016851848,0.6431909619793205,0.28,0.0038101108398208277
plot_7452,fast,public_activity,0.03278504762182142,0.10792310826145121,0.2042206016851848,0.4682588465790325,0.52,0.005366650720754085
plot_7452,fast,community_living,0.008078018090965713,0.07591173064720606,0.2042206016851848,0.38770482748958546,0.22,0.0013223071111628053
plot_7452,fast,productive_mix,0.020395450021070773,0.07235115473805061,0.2042206016851848,0.22595178995765075,1.0,0.0033385724437023844
plot_16978,walk,__network_total__,0.6576925950336948,,0.4760462300801937,,,0.04701873215339473
plot_16978,walk,life_service,0.32622265434340364,0.10167199554796408,0.4760462300801937,0.4818497093301083,1.0,0.023321800675216883
plot_16978,walk,public_activity,0.21727790848476455,0.10624744935736027,0.4760462300801937,0.3232751231661813,0.95,0.015533292998945146
plot_16978,walk,community_living,0.07685313327660241,0.07440929811945271,0.4760462300801937,0.2501736199199921,0.62,0.005494264213962433
plot_16978,walk,productive_mix,0.03733889892892433,0.07157298044109693,0.4760462300801937,0.21762497576539902,0.36,0.002669374265270276
plot_16978,slow,__network_total__,0.18314721418488517,,0.13417817816016453,,,0.013093274690067564
plot_16978,slow,life_service,0.0717201980846647,0.10167199554796408,0.13417817816016453,0.4818497093301083,0.78,0.005127308425235501
plot_16978,slow,public_activity,0.055439994518404756,0.10624744935736027,0.13417817816016453,0.3232751231661813,0.86,0.0039634295300420685
plot_16978,slow,community_living,0.03493837077348725,0.07440929811945271,0.13417817816016453,0.2501736199199921,1.0,0.0024977594543092434
plot_16978,slow,productive_mix,0.021048650808328438,0.07157298044109693,0.13417817816016453,0.21762497576539902,0.72,0.0015047772804807496
plot_16978,fast,__network_total__,0.15916019078142002,,0.2220211393727776,,,0.011378431863675459
plot_16978,fast,life_service,0.042600759826232175,0.10167199554796408,0.2220211393727776,0.4818497093301083,0.28,0.0030455470092347475
plot_16978,fast,public_activity,0.055467744610437346,0.10624744935736027,0.2220211393727776,0.3232751231661813,0.52,0.003965413396295641
plot_16978,fast,community_living,0.012718554824121556,0.07440929811945271,0.2220211393727776,0.2501736199199921,0.22,0.0009092550640972333
plot_16978,fast,productive_mix,0.04837313152062894,0.07157298044109693,0.2220211393727776,0.21762497576539902,1.0,0.003458216394047837
plot_7599,walk,__network_total__,0.4837656666976971,,0.4142557232668649,,,0.042502150807665354
plot_7599,walk,life_service,0.21000855449234057,0.10380802576726099,0.4142557232668649,0.4290554292117008,1.0,0.01845070013931139
plot_7599,walk,public_activity,0.19177428086665793,0.10809222419219576,0.4142557232668649,0.39607702575228676,0.95,0.016848693422304557
plot_7599,walk,community_living,0.05699233594491257,0.07598305184973315,0.4142557232668649,0.25657561772284043,0.62,0.005007169842678155
plot_7599,walk,productive_mix,0.024990495393786036,0.07182727882639457,0.4142557232668649,0.2049699989678102,0.36,0.0021955874033712545
plot_7599,slow,__network_total__,0.36509210401536896,,0.31553544085001983,,,0.032075859722483537
plot_7599,slow,life_service,0.12477029940618525,0.10380802576726099,0.31553544085001983,0.4290554292117008,0.78,0.010961931461318582
plot_7599,slow,public_activity,0.1322345183577603,0.10809222419219576,0.31553544085001983,0.39607702575228676,0.86,0.011617714583975612
plot_7599,slow,community_living,0.07001714484720258,0.07598305184973315,0.31553544085001983,0.25657561772284043,1.0,0.006151489149141222
plot_7599,slow,productive_mix,0.03807014140422087,0.07182727882639457,0.31553544085001983,0.2049699989678102,0.72,0.0033447245280481225
plot_7599,fast,__network_total__,0.15114222928693377,,0.24707142469942128,,,0.013278887413426635
plot_7599,fast,life_service,0.03507107024985526,0.10380802576726099,0.24707142469942128,0.4290554292117008,0.28,0.0030812354397135016
plot_7599,fast,public_activity,0.06260717438977571,0.10809222419219576,0.24707142469942128,0.39607702575228676,0.52,0.005500472130898161
plot_7599,fast,community_living,0.012061503615948753,0.07598305184973315,0.24707142469942128,0.25657561772284043,0.22,0.001059686292232477
plot_7599,fast,productive_mix,0.041402481031354056,0.07182727882639457,0.24707142469942128,0.2049699989678102,1.0,0.0036374935505824953
plot_7635,walk,__network_total__,0.4013434924505332,,0.27530408188190536,,,0.021441924056582212
plot_7635,walk,life_service,0.17952783993825433,0.10206991801376279,0.27530408188190536,0.3413256428931129,1.0,0.009591341039303756
plot_7635,walk,public_activity,0.1299799233972781,0.106592918806072,0.27530408188190536,0.24909166416931997,0.95,0.0069442253301473895
plot_7635,walk,community_living,0.040986913668055146,0.0746587026206499,0.27530408188190536,0.17183355141300016,0.62,0.002189740974291366
plot_7635,walk,productive_mix,0.05084881544694564,0.07116198992912942,0.27530408188190536,0.3851812452403146,0.36,0.002716616712839701
plot_7635,slow,__network_total__,0.3235414326983818,,0.20933392423841418,,,0.017285320329272706
plot_7635,slow,life_service,0.10647640329264867,0.10206991801376279,0.20933392423841418,0.3413256428931129,0.78,0.005688541102981474
plot_7635,slow,public_activity,0.08947013382374017,0.106592918806072,0.20933392423841418,0.24909166416931997,0.86,0.0047799748865177735
plot_7635,slow,community_living,0.050266713539635625,0.0746587026206499,0.20933392423841418,0.17183355141300016,1.0,0.0026855177038249446
plot_7635,slow,productive_mix,0.0773281820423574,0.07116198992912942,0.20933392423841418,0.3851812452403146,0.72,0.004131286635948516
plot_7635,fast,__network_total__,0.2751150748510849,,0.27322833673034275,,,0.01469812430683665
plot_7635,fast,life_service,0.04988878470303727,0.10206991801376279,0.27322833673034275,0.3413256428931129,0.28,0.002665326716390078
plot_7635,fast,public_activity,0.07061047007945857,0.106592918806072,0.27322833673034275,0.24909166416931997,0.52,0.003772390397559341
plot_7635,fast,community_living,0.014434086249166487,0.0746587026206499,0.27322833673034275,0.17183355141300016,0.22,0.0007711463796038292
plot_7635,fast,productive_mix,0.14018173381942256,0.07116198992912942,0.27322833673034275,0.3851812452403146,1.0,0.007489260813283401
plot_7557,walk,__network_total__,0.638343252676896,,0.5380299984728326,,,0.06851827981690348
plot_7557,walk,life_service,0.28481523485153337,0.1159081771213985,0.5380299984728326,0.4902242925717175,1.0,0.030571404766695617
plot_7557,walk,public_activity,0.23116785179184712,0.11965995276170664,0.5380299984728326,0.40569596936050156,0.95,0.024813019464566096
plot_7557,walk,community_living,0.09079850905379179,0.08620280126387087,0.5380299984728326,0.33893103430499066,0.62,0.009746100744726371
plot_7557,walk,productive_mix,0.03156165697972359,0.07998459233003578,0.5380299984728326,0.21867374727054123,0.36,0.0033877548409153827
plot_7557,slow,__network_total__,0.20803116800507332,,0.17461416875906838,,,0.022329581647859368
plot_7557,slow,life_service,0.07209926024060503,0.1159081771213985,0.17461416875906838,0.4902242925717175,0.78,0.007738966875644271
plot_7557,slow,public_activity,0.06791649626887046,0.11965995276170664,0.17461416875906838,0.40569596936050156,0.86,0.007289998720938271
plot_7557,slow,community_living,0.04752914673781014,0.08620280126387087,0.17461416875906838,0.33893103430499066,1.0,0.005101668047689556
plot_7557,slow,productive_mix,0.02048626475778771,0.07998459233003578,0.17461416875906838,0.21867374727054123,0.72,0.0021989480035872733
plot_7557,fast,__network_total__,0.1536255793180308,,0.2534094995682801,,,0.016489812317440847
plot_7557,fast,life_service,0.037561043389111745,0.1159081771213985,0.2534094995682801,0.4902242925717175,0.28,0.004031715022219675
plot_7557,fast,public_activity,0.05959688708155344,0.11965995276170664,0.2534094995682801,0.40569596936050156,0.52,0.006396991223994612
plot_7557,fast,community_living,0.015174909473686505,0.08620280126387087,0.2534094995682801,0.33893103430499066,0.22,0.0016288394827610343
plot_7557,fast,productive_mix,0.0412927393736791,0.07998459233003578,0.2534094995682801,0.21867374727054123,1.0,0.004432266588465525
plot_17759,walk,__network_total__,0.4592077181885952,,0.4979000414918338,,,0.06484843043571112
plot_17759,walk,life_service,0.18595614989941678,0.11890306276664572,0.4979000414918338,0.4435735402078238,1.0,0.026260369704614633
plot_17759,walk,public_activity,0.1635510440590111,0.12306878119429443,0.4979000414918338,0.39676188386529376,0.95,0.023096363765804224
plot_17759,walk,community_living,0.07549091146314191,0.08871784634285913,0.4979000414918338,0.38926030318433047,0.62,0.010660681270464692
plot_17759,walk,productive_mix,0.034209612767025326,0.08184435067861336,0.4979000414918338,0.3293101203539948,0.36,0.0048310156948275645
plot_17759,slow,__network_total__,0.4291618075706576,,0.4421435000029219,,,0.06060540474731294
plot_17759,slow,life_service,0.1288030748490243,0.11890306276664572,0.4421435000029219,0.4435735402078238,0.78,0.018189322409912605
plot_17759,slow,public_activity,0.13147683749646466,0.12306878119429443,0.4421435000029219,0.39676188386529376,0.86,0.018566906026599394
plot_17759,slow,community_living,0.10812448746421628,0.08871784634285913,0.4421435000029219,0.38926030318433047,1.0,0.015269132085537953
plot_17759,slow,productive_mix,0.06075740776095233,0.08184435067861336,0.4421435000029219,0.3293101203539948,0.72,0.008580044225262992
plot_17759,fast,__network_total__,0.11163047424074685,,0.2110096121466659,,,0.01576424079251528
plot_17759,fast,life_service,0.022066256081679586,0.11890306276664572,0.2110096121466659,0.4435735402078238,0.28,0.003116154227838336
plot_17759,fast,public_activity,0.03793963391195199,0.12306878119429443,0.2110096121466659,0.39676188386529376,0.52,0.005357762104262187
plot_17759,fast,community_living,0.011352349081035273,0.08871784634285913,0.2110096121466659,0.38926030318433047,0.22,0.001603156895026484
plot_17759,fast,productive_mix,0.04027223516607999,0.08184435067861336,0.2110096121466659,0.3293101203539948,1.0,0.0056871675653882734
plot_19335,walk,__network_total__,0.73085913791106,,0.9647649549808053,,,0.17853065642493562
plot_19335,walk,life_service,0.3195893815259019,0.11201447063354561,0.9647649549808053,0.7223967968624623,1.0,0.07806771388716192
plot_19335,walk,public_activity,0.2863007128786819,0.11561123969129111,0.9647649549808053,0.6600188926323168,0.95,0.06993612250816274
plot_19335,walk,community_living,0.11377450270723274,0.08303358666238056,0.9647649549808053,0.5595733976404177,0.62,0.027792272955359448
plot_19335,walk,productive_mix,0.011194540799243546,0.07787660267194495,0.9647649549808053,0.1011007521271274,0.36,0.0027345470742515146
plot_19335,slow,__network_total__,0.2173425482569203,,0.29353038710052715,,,0.053091363022812976
plot_19335,slow,life_service,0.0758435219094565,0.11201447063354561,0.29353038710052715,0.7223967968624623,0.78,0.01852668051845856
plot_19335,slow,public_activity,0.07885492505258712,0.11561123969129111,0.29353038710052715,0.6600188926323168,0.86,0.01926229118816965
plot_19335,slow,community_living,0.05583220814463266,0.08303358666238056,0.29353038710052715,0.5595733976404177,1.0,0.01363841573932391
plot_19335,slow,productive_mix,0.006811893150243997,0.07787660267194495,0.29353038710052715,0.1011007521271274,0.72,0.0016639755768608551
plot_19335,fast,__network_total__,0.05179831383201951,,0.15731437274128116,,,0.012653035982510524
plot_19335,fast,life_service,0.014591409847952064,0.11201447063354561,0.15731437274128116,0.7223967968624623,0.28,0.0035643174494141196
plot_19335,fast,public_activity,0.025553421070425155,0.11561123969129111,0.15731437274128116,0.6600188926323168,0.52,0.0062420633484108565
plot_19335,fast,community_living,0.006582984323206064,0.08303358666238056,0.15731437274128116,0.5595733976404177,0.22,0.0016080588604476885
plot_19335,fast,productive_mix,0.005070498590436225,0.07787660267194495,0.15731437274128116,0.1011007521271274,1.0,0.0012385963242378597
plot_7641,walk,__network_total__,0.4362546737051427,,0.681551374678318,,,0.10225510585028996
plot_7641,walk,life_service,0.1774812365535972,0.11349883562219018,0.681551374678318,0.5377833492612052,1.0,0.04160038556399424
plot_7641,walk,public_activity,0.16494044166621066,0.11712204163316274,0.681551374678318,0.5098133754553323,0.95,0.0386609091848295
plot_7641,walk,community_living,0.06856644126129915,0.08376699546450304,0.681551374678318,0.4540391406822431,0.62,0.016071503943796448
plot_7641,walk,productive_mix,0.02526655422403569,0.07675773885592856,0.681551374678318,0.31446162658662874,0.36,0.005922307157669778
plot_7641,slow,__network_total__,0.4889109692381311,,0.742341801974173,,,0.11459738066807011
plot_7641,slow,life_service,0.15078299562839206,0.11349883562219018,0.742341801974173,0.5377833492612052,0.78,0.03534250085496169
plot_7641,slow,public_activity,0.16263249240706013,0.11712204163316274,0.742341801974173,0.5098133754553323,0.86,0.03811994169492922
plot_7641,slow,community_living,0.12045511274563764,0.08376699546450304,0.742341801974173,0.4540391406822431,1.0,0.028233852945123393
plot_7641,slow,productive_mix,0.055040368457041265,0.07675773885592856,0.742341801974173,0.31446162658662874,0.72,0.012901085173055807
plot_7641,fast,__network_total__,0.07483435705672632,,0.21750540379122943,,,0.01754066045203205
plot_7641,fast,life_service,0.01585922389379605,0.11349883562219018,0.21750540379122943,0.5377833492612052,0.28,0.0037172933969748917
plot_7641,fast,public_activity,0.028812327632572375,0.11712204163316274,0.21750540379122943,0.5098133754553323,0.52,0.006753412145340626
plot_7641,fast,community_living,0.007764510001581845,0.08376699546450304,0.21750540379122943,0.4540391406822431,0.22,0.0018199479339538528
plot_7641,fast,productive_mix,0.022398295528776056,0.07675773885592856,0.21750540379122943,0.31446162658662874,1.0,0.005250006975762682
plot_7598,walk,__network_total__,0.3945109233448377,,0.4767290974309602,,,0.06841614292037669
plot_7598,walk,life_service,0.14592302196721876,0.11460986085438517,0.4767290974309602,0.4631585903361863,1.0,0.025305992142468627
plot_7598,walk,public_activity,0.14499362727533432,0.11825199455689532,0.4767290974309602,0.4695098720806581,0.95,0.025144816376965615
plot_7598,walk,community_living,0.06688420110676004,0.08460744830307075,0.4767290974309602,0.4638217935914669,0.62,0.011599068089771281
plot_7598,walk,productive_mix,0.03671007299552459,0.07704863053484556,0.4767290974309602,0.4814439316625557,0.36,0.006366266311171168
plot_7598,slow,__network_total__,0.4359500213669438,,0.4874346415703482,,,0.07560251745402623
plot_7598,slow,life_service,0.11637592567424138,0.11460986085438517,0.4874346415703482,0.4631585903361863,0.78,0.020181930314919425
plot_7598,slow,public_activity,0.13420493663513786,0.11825199455689532,0.4874346415703482,0.4695098720806581,0.86,0.023273840043774887
plot_7598,slow,community_living,0.11030027247597206,0.08460744830307075,0.4874346415703482,0.4638217935914669,1.0,0.019128289634901794
plot_7598,slow,productive_mix,0.07506888658159246,0.07704863053484556,0.4874346415703482,0.4814439316625557,0.72,0.01301845746043012
plot_7598,fast,__network_total__,0.16953905528821872,,0.32864863916059756,,,0.029401488148518704
plot_7598,fast,life_service,0.02816709279556533,0.11460986085438517,0.32864863916059756,0.4631585903361863,0.28,0.004884741416065854
plot_7598,fast,public_activity,0.0547127861722066,0.11825199455689532,0.32864863916059756,0.4695098720806581,0.52,0.00948829950408692
plot_7598,fast,community_living,0.016361183425385888,0.08460744830307075,0.32864863916059756,0.4638217935914669,0.22,0.0028373588596411837
plot_7598,fast,productive_mix,0.0702979928950609,0.07704863053484556,0.32864863916059756,0.4814439316625557,1.0,0.012191088368724748
plot_7634,walk,__network_total__,0.4249779447273565,,0.7352932264896139,,,0.13456933297021745
plot_7634,walk,life_service,0.1861840456368846,0.11481098780510478,0.7352932264896139,0.6983580634695912,1.0,0.05895520730405395
plot_7634,walk,public_activity,0.1494011238957763,0.1185188116180334,0.7352932264896139,0.5714287850349116,0.95,0.04730788935541966
plot_7634,walk,community_living,0.06085700825015698,0.0846868600848369,0.7352932264896139,0.4991395931038053,0.62,0.01927038122423174
plot_7634,walk,productive_mix,0.028535766944538545,0.07651327803966221,0.7352932264896139,0.44613817098107045,0.36,0.009035855086512076
plot_7634,slow,__network_total__,0.4767664655079172,,0.8045996046105022,,,0.15096817621236577
plot_7634,slow,life_service,0.15891186155914205,0.11481098780510478,0.8045996046105022,0.6983580634695912,0.78,0.05031946593084627
plot_7634,slow,public_activity,0.1479953124900203,0.1185188116180334,0.8045996046105022,0.5714287850349116,0.86,0.046862738952906706
plot_7634,slow,community_living,0.10740837807159752,0.0846868600848369,0.8045996046105022,0.4991395931038053,1.0,0.03401087979231641
plot_7634,slow,productive_mix,0.06245091338715729,0.07651327803966221,0.8045996046105022,0.44613817098107045,0.72,0.019775091536296384
plot_7634,fast,__network_total__,0.09825558976472637,,0.30773456797014265,,,0.031112647936864614
plot_7634,fast,life_service,0.021818064058266702,0.11481098780510478,0.30773456797014265,0.6983580634695912,0.28,0.006908693412092329
plot_7634,fast,public_activity,0.03422546214532385,0.1185188116180334,0.30773456797014265,0.5714287850349116,0.52,0.01083749796580251
plot_7634,fast,community_living,0.009037687241236289,0.0846868600848369,0.30773456797014265,0.4991395931038053,0.22,0.0028617850849338997
plot_7634,fast,productive_mix,0.033174376319899536,0.07651327803966221,0.30773456797014265,0.44613817098107045,1.0,0.010504671474035878
plot_17025,walk,__network_total__,0.5135387633024581,,0.5136162669106372,,,0.06655986825730073
plot_17025,walk,life_service,0.22076957603318456,0.12287221633711276,0.5136162669106372,0.45340466522493783,1.0,0.028613991671227298
plot_17025,walk,public_activity,0.1819114838040726,0.13501836699333533,0.5136162669106372,0.3578855080976945,0.95,0.023577586078653887
plot_17025,walk,community_living,0.08048451044276342,0.09496968407691697,0.5136162669106372,0.34493405723851395,0.62,0.010431614504372968
plot_17025,walk,productive_mix,0.0303731930224374,0.09262890679342031,0.5136162669106372,0.22984860042169114,0.36,0.00393667600304657
plot_17025,slow,__network_total__,0.4145682094955628,,0.40370416454008445,,,0.053732273743545916
plot_17025,slow,life_service,0.13535000803587224,0.12287221633711276,0.40370416454008445,0.45340466522493783,0.78,0.017542743308329983
plot_17025,slow,public_activity,0.12943729303825088,0.13501836699333533,0.40370416454008445,0.3578855080976945,0.86,0.016776395060821247
plot_17025,slow,community_living,0.10203403861417472,0.09496968407691697,0.40370416454008445,0.34493405723851395,1.0,0.01322465343072827
plot_17025,slow,productive_mix,0.04774686980726492,0.09262890679342031,0.40370416454008445,0.22984860042169114,0.72,0.006188481943666416
plot_17025,fast,__network_total__,0.07189302720197904,,0.13460856243559,,,0.009318070535532168
plot_17025,fast,life_service,0.016200602684695333,0.12287221633711276,0.13460856243559,0.45340466522493783,0.28,0.0020997635571807917
plot_17025,fast,public_activity,0.026095989615365186,0.13501836699333533,0.13460856243559,0.3578855080976945,0.52,0.0033823067603946165
plot_17025,fast,community_living,0.007484748541198951,0.09496968407691697,0.13460856243559,0.34493405723851395,0.22,0.0009700998492061476
plot_17025,fast,productive_mix,0.022111686360719578,0.09262890679342031,0.13460856243559,0.22984860042169114,1.0,0.0028659003687506136
plot_17024,walk,__network_total__,0.8190987075640725,,0.409811465407415,,,0.03976537045954454
plot_17024,walk,life_service,0.4186661347160085,0.12190726678450844,0.409811465407415,0.4068393258963704,1.0,0.02032528411057878
plot_17024,walk,public_activity,0.27702453287763124,0.13492678715475195,0.409811465407415,0.256024268668852,0.95,0.013448908018695142
plot_17024,walk,community_living,0.07078448883204018,0.09440882315058989,0.409811465407415,0.14325787808201199,0.62,0.003436425177090626
plot_17024,walk,productive_mix,0.05262355113839275,0.09289643599555387,0.409811465407415,0.18640745881899043,0.36,0.0025547531531799972
plot_17024,slow,__network_total__,0.008199572608959524,,0.004217453937589948,,,0.0003980705126185347
