unit_id,building_coverage,avg_height,road_density,green_blue_ratio,heritage_ratio,barrier_index,permeability_index,edge_conductance_mean
plot_18054,0.7115191840168001,38.10553759939709,0.0,0.0,1.0,0.0,0.2362527262740653,0.4992666139423674
plot_18700,0.8594612840123019,20.057456485608103,0.0,0.0,1.0000000000000002,0.0,0.2376254582452836,0.5040352405450746
plot_18053,0.6981235273966686,44.69385150298341,0.0,0.0,1.0,0.0,0.281652240127011,0.598780725534772
plot_15773,0.1037898159523592,74.46620992722904,0.016432721024278,0.0,1.0,2.5,0.2746473632033206,0.580177190766274
plot_10501,0.6771541221655677,43.622302992898256,0.0,0.0,1.0,5.714285714285714,0.152992905049964,0.3107309159840469
plot_12664,0.7191525425765892,53.20243562434074,0.0,0.0,0.9999999999999998,10.0,0.1325627871817778,0.272503693737284
plot_15764,0.1828898253054076,81.73156633245183,0.0,0.0,1.0000000000000002,10.0,0.1273489105364073,0.2632193706364608
plot_15377,0.1828898253054076,81.73156633245183,0.0,0.0,1.0000000000000002,10.0,0.1273489105364073,0.2632193706364608
plot_16749,0.867085689349287,43.872632999933536,0.0,0.0,1.0,3.75,0.1953238715280917,0.4056571589513151
plot_12663,0.7363339486276992,57.43283521827853,0.0,0.0,1.0,4.444444444444445,0.2056544641765491,0.4316660685404795
plot_10707,0.7029927069026324,61.72461270363899,0.0,0.0,1.0,4.0,0.2392826366669615,0.5057846481488034
plot_18653,0.5116155595629821,76.64316633325957,0.0031771829754845,0.0,1.0,1.4285714285714286,0.1998377585293049,0.4128746861635546
plot_10706,0.8219445504377243,36.15596702942449,0.0,0.0,1.0,3.75,0.212709748793522,0.4454924973189379
plot_11497,0.7165789985117441,24.609299666631426,0.0,0.0,0.0,1.1111111111111112,0.2379487006883066,0.5015703472085826
plot_12122,0.3017990189073022,61.58627892516317,0.0,0.0,0.0,1.25,0.2187827070933883,0.4601273490964184
plot_12121,0.5702583999361232,31.12197252697363,0.0,0.0,0.0,3.0,0.2395892318333846,0.5068925818519658
plot_12035,0.0779963319663651,46.21663298368848,0.0,0.0,0.0,1.25,0.2508636559186698,0.5293749853748219
plot_12036,0.7358508293644204,42.59414403749576,0.0,0.0,0.0,1.25,0.2235155121708968,0.470291943713104
plot_12034,0.4684884402240678,30.13537671769095,0.0,0.0,0.0,2.2222222222222223,0.2515200186874403,0.5310803254782623
plot_11826,0.404999673201088,29.010382068065294,0.0,0.0,0.0,1.4285714285714286,0.2329010588564518,0.488433400633385
