unit_id,t_id,func_state,p_F0,p_F1,p_F2,p_F3,p_F4,p_F5,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,service_accessibility,station_proximity
plot_11034,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.119661961569802,2.882721853481099,0.0103604385071426,0.0038767081624942,0.0126021851796101,0.0160163409946592,0.0175203042462638,0.0105591004086776,0.022307594992554,0.0,0.0,3.4799999999999995,69257.0,UNKNOWN,0.985767127504148,0.0314093393111546
plot_11034,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.1605890469672845,2.882721853481099,0.0187225281351434,0.0042132537483838,0.0044814835855198,0.0419484030714443,0.0118057942701559,0.0163437020501107,0.0266864591074806,0.0,0.0,3.4799999999999995,69257.0,UNKNOWN,0.985767127504148,0.0314093393111546
plot_17523,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0567593738368939,1.4567058436638485,4.3831051347277085e-05,5.786764470665324e-05,0.0005023471546046,0.0066024922122979,0.0035286089740553,0.0002232515593846,0.0037498011458117,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0497453184739322,1.4567058436638485,9.454826366833576e-05,9.17996033472056e-05,0.0004072510883106,0.0051219259544581,0.0032998210127007,0.0003578063679763,0.0018441455094515,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0421616787217127,1.4567058436638485,7.415622182023067e-05,8.54156319207273e-05,0.0002820722182531,0.0050338861515639,0.0015950313576207,0.0004402903218255,0.0017978584205134,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0622923681324951,1.4567058436638485,0.0001319651292623,8.990703067691338e-05,0.0001083171969561,0.0131879377093386,0.0011217017672899,0.0006659102414078,0.0021567170648614,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0564625423829509,1.4567058436638485,4.5682613756915646e-05,5.8918310104791815e-05,0.0003903250573616,0.0066643747835891,0.0034286484273703,0.0002352045583708,0.0035882145377115,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0502768539369536,1.4567058436638485,9.739682122162586e-05,9.5702074826006e-05,0.000378027932508,0.0051838085257493,0.0032821809162268,0.0003788998955991,0.0018539386372151,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.042316968671183,1.4567058436638485,7.51532169638822e-05,8.631620226198893e-05,0.000277201692286,0.0050648274372095,0.0015773912611469,0.0004452121449375,0.0017782721649861,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_17523,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0629412561071493,1.4567058436638485,0.0001358106819593,9.38095021557138e-05,9.857614502193049e-05,0.0132652909234526,0.0010629014457105,0.0006891131217929,0.0021273376815705,0.0,0.0,0.875,112000.0,UNKNOWN,0.9782328539624436,0.0327324774428101
plot_10995,WD_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.168366273878892,2.339169559512503,0.0306970887075487,0.0070647143647079,0.0318823448236892,0.0442237017749943,0.0089127618586776,0.0,0.023086687809457,0.0,106.6514351784756,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WD_PM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.177880715958256,2.339169559512503,0.066216902122105,0.0112072640890968,0.0258469058863495,0.0343068221272049,0.0083348761732193,0.0,0.0113539918508674,0.0,198.48183060928503,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WD_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1466579700880103,2.339169559512503,0.0519353300790421,0.0104278832300839,0.017902208950718,0.0337171287413843,0.0040288212018173,0.0,0.011069012586536,0.0,195.48224657099507,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WD_NT,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.2387031788545622,2.339169559512503,0.0924218140964704,0.0109762112201258,0.0068745412251969,0.0883332241117493,0.0028332583184539,0.0,0.0132784250773933,0.0,321.50401188644105,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WE_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1618487590603619,2.339169559512503,0.0319938309436842,0.0071929838142139,0.0247726655920317,0.0446381931957872,0.0086602758069734,0.0,0.022091835167854,0.0,109.33088623062568,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WE_MD,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1791838817816109,2.339169559512503,0.0682118901776981,0.0116836934729763,0.0239922069563519,0.0347213135479979,0.0082903198111538,0.0,0.0114142859503585,0.0,205.18045823966017,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WE_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1472845518628047,2.339169559512503,0.0526335758984997,0.0105378284725176,0.017593092462385,0.0339243744517808,0.0039842648397518,0.0,0.0109484243875538,0.0,197.1569034785888,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_10995,WE_NT,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.2417849441150081,2.339169559512503,0.095115047971521,0.0114526406040053,0.0062563082485311,0.0888513383877405,0.0026847371115691,0.0,0.01309754277892,0.0,330.2122278059287,3.825,69257.0,UNKNOWN,0.9980300675024752,0.0358499717479349
plot_11257,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0041976294372161,0.9108997985701648,4.3831051347277085e-05,5.786764470665324e-05,0.0003368131128007,6.641526146257072e-05,5.507594454497676e-05,0.0010410730882506,0.0003251914386415,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0044719510576631,0.9108997985701648,9.454826366833576e-05,9.17996033472056e-05,0.0002730532172583,5.152206780700947e-05,5.150493025442312e-05,0.0016685329389483,0.0001599285689996,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0044078444506442,0.9108997985701648,7.415622182023067e-05,8.54156319207273e-05,0.0001891234398236,5.063646486491994e-05,2.4895889356325538e-05,0.0020531744832297,0.0001559144454616,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0061584441276908,0.9108997985701648,0.0001319651292623,8.990703067691338e-05,7.262438324219902e-05,0.0001326590479707,1.7507971210611225e-05,0.003105291776824,0.0001870354980952,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0041662118881931,0.9108997985701648,4.5682613756915646e-05,5.8918310104791815e-05,0.0002617046724939,6.703774567309703e-05,5.351572022814508e-05,0.0010968126566675,0.0003111782738069,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0045845352104851,0.9108997985701648,9.739682122162586e-05,9.5702074826006e-05,0.0002534597110913,5.214455201753579e-05,5.122959655145283e-05,0.0017668968832134,0.0001607778517169,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WE_EVE,F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0044363874458866,0.9108997985701648,7.51532169638822e-05,8.631620226198893e-05,0.0001858578554625,5.094770697018311e-05,2.462055565335524e-05,0.0020761260702249,0.0001542158800271,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11257,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.00629966213656,0.9108997985701648,0.0001358106819593,9.38095021557138e-05,6.6093214519873e-05,0.0001334371532339,1.6590192200710234e-05,0.0032134921155156,0.0001844876499435,0.0,0.0,3.5,69257.0,UNKNOWN,0.8880304732893788,0.0344227533039152
plot_11035,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0704383301014773,1.575884637211971,0.0,0.0113985756461083,0.0072844241070633,0.022054504395622,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0683091769326811,1.575884637211971,0.0,0.0180823796845417,0.0059054572482895,0.0171089241523441,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0609341101808009,1.575884637211971,0.0,0.0168248862856624,0.0040902663581193,0.0168148421364192,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0949957916204783,1.575884637211971,0.0,0.0177095870323188,0.0015706835272861,0.0440520671327788,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0692275874310253,1.575884637211971,0.0,0.0116055322119085,0.0056600166466029,0.0222612126198303,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0691990552910599,1.575884637211971,0.0,0.0188510755003708,0.0054816987803433,0.0173156323765524,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WE_EVE,F5,0.0,0.0,0.0,0.0,0.0,1.0,0.061256973485791,1.575884637211971,0.0,0.0170022776277768,0.0040196399467949,0.0169181962485234,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_11035,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0963325969423025,1.575884637211971,0.0,0.0184782828481479,0.0014294307046374,0.0443104524130392,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9440268536285464,0.0393341374401461
plot_10994,WD_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1996678137434172,2.1675825746023234,4.3831051347277085e-05,0.0022724827075522,0.1091617566616291,0.0139882000158658,0.0221739726402421,0.0057519927611547,0.022278649686278,0.0,47.685497459606886,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WD_PM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1659460519073498,2.1675825746023234,9.454826366833576e-05,0.0036050026266697,0.0884970558603735,0.0108514364597,0.0207362565224189,0.0092187469783764,0.010956600144379,0.0,88.7442800320361,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WD_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1261852840870031,2.1675825746023234,7.415622182023067e-05,0.00335430182926,0.0612952588020402,0.010664913199597,0.0100232646757577,0.01134391513738,0.0106815952042901,0.0,87.40311986106991,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WD_NT,F2,0.0,0.0,1.0,0.0,0.0,0.0,0.1177427123140494,2.1675825746023234,0.0001319651292623,0.0035306806339944,0.0235376977614175,0.0279402844476514,0.0070488355273363,0.0171569278114558,0.012813677870394,0.0,143.7493899299953,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WE_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1742190202889767,2.1675825746023234,4.5682613756915646e-05,0.0023137427063096,0.0848189713828071,0.0141193059311601,0.0215458150734515,0.0060599573004961,0.0213186170616474,0.0,48.88352124734705,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WE_MD,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1606470421276204,2.1675825746023234,9.739682122162586e-05,0.003758254050626,0.0821467640485069,0.0109825423749943,0.0206254051871029,0.0097622138125083,0.0110147839398112,0.0,91.73933950138652,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WE_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1252195000665157,2.1675825746023234,7.51532169638822e-05,0.0033896675424807,0.0602368768333958,0.0107304661572442,0.0099124133404417,0.0114707240653441,0.0105652276134258,0.0,88.1518847284075,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_10994,WE_NT,F2,0.0,0.0,1.0,0.0,0.0,0.0,0.116365054549174,2.1675825746023234,0.0001358106819593,0.0036839320579507,0.0214209338241286,0.0281041668417693,0.006679331076283,0.0177547413290008,0.0126391264840976,0.0,147.6429672401508,3.0,69257.0,UNKNOWN,0.9766008664577304,0.0357734242725828
plot_11029,WD_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1908833100630362,2.901537251382738,0.0298039993919806,0.0243142501343456,0.0064983642832178,0.0279374079591235,0.0564316603784821,0.0038700776768577,0.0134237401663655,0.0,5178.234826285699,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WD_PM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.2215870999375535,2.901537251382738,0.0642904129895794,0.0385714422857968,0.005268201287339,0.0216726245673705,0.0527727441798382,0.0062025924529244,0.0066017714500666,0.0,9636.865419822932,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WD_EVE,F2,0.0,0.0,1.0,0.0,0.0,0.0,0.1731867143536279,2.901537251382738,0.0504243435214574,0.0358890888065638,0.003648887052674,0.0213000979802863,0.0255087113726961,0.0076324561876759,0.0064360704353191,0.0,9491.226962117687,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WD_NT,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.2524102518208658,2.901537251382738,0.089732929313899,0.0377762399661554,0.0014011915813712,0.0558026854221871,0.0179389367433657,0.0115435895147483,0.0077207319442533,0.0,15609.947192505617,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WE_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1894266312657593,2.901537251382738,0.0310630147072615,0.0247557082484151,0.0050492461007368,0.0281992543323006,0.0548330305322015,0.0040772835511449,0.0128452837210355,0.0,5308.32990405331,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WE_MD,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.2254919079057676,2.901537251382738,0.066227359628473,0.0402111438523406,0.0048901704571266,0.0219344709405477,0.0524906330304946,0.0065682498781371,0.0066368294164503,0.0,9962.103114241962,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WE_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1741526293709548,2.901537251382738,0.0511022748450701,0.0362674814757662,0.0035858819143053,0.0214310211668749,0.0252266002233525,0.0077177762535588,0.0063659545025518,0.0,9572.536385722444,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11029,WE_NT,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.2566571277804999,2.901537251382738,0.0923478072764053,0.0394159415326993,0.0012751813046337,0.0561299933886586,0.0169985662455535,0.0119458126824823,0.0076155580451024,0.0,16032.756195250357,5.715000000000001,85000.0,UNKNOWN,0.9804239852594284,0.0392594735321837
plot_11030,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.1142285892245689,2.420701171086043,0.0012759039869083,0.0035671838432693,0.0055725028709025,0.015630901183291,0.0270019070494978,0.0055789403354117,0.0260044193352424,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0991531353678609,2.420701171086043,0.0027522613047516,0.0056588800795108,0.0045176086656151,0.0121257724943844,0.0252511573030779,0.0089413950078223,0.0127889270065815,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0812694113004567,2.420701171086043,0.0021586573026698,0.0052653475650311,0.0031290079611474,0.0119173449165868,0.0122056279900041,0.0110026261070453,0.0124679316194266,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.1135401536960785,2.420701171086043,0.0038414509664557,0.0055422146322491,0.0012015553098555,0.031221445556893,0.0085835770073475,0.0166407505317969,0.0149565730984888,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.1116642926700817,2.420701171086043,0.0013298022117478,0.0036319508931799,0.0043298493537694,0.0157774034926794,0.0262369808675228,0.0058776395622277,0.024883835668909,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.1000960428277964,2.420701171086043,0.0028351816506586,0.00589944340775,0.0041934381828848,0.0122722748037727,0.0251161703297882,0.0094685112904388,0.0128568411681775,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0813376987755041,2.420701171086043,0.0021876794237372,0.0053208621792401,0.003074979547359,0.011990596071281,0.0120706410167144,0.0111256199063224,0.0123321032962346,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11030,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.1143432573831868,2.420701171086043,0.0039533934334301,0.0057827779604884,0.0010934984822787,0.0314045734436284,0.0081336204297151,0.017220578442675,0.0147528306137009,0.0,0.0,8.48,78000.0,UNKNOWN,0.9868276435675652,0.0378197056008798
plot_11070,WD_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1552542534201509,2.785016774196052,0.0193899892903472,0.0205910832584837,0.0008772685753934,0.0160299841183736,0.0417646906428105,0.002274288160605,0.0220219632220113,0.0,2525.7931235056294,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WD_PM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1707684765968275,2.785016774196052,0.0418262798540844,0.0326651151122582,0.0007111985781045,0.0124353636574566,0.0390567514806553,0.003645012777159,0.0108303621994834,0.0,4700.584122987203,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WD_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1350742373259678,2.785016774196052,0.0328052442893595,0.0303935022303314,0.0004925937985252,0.0122216145765337,0.0188788249722247,0.0044852858762417,0.0105585257658668,0.0,4629.545897157315,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WD_NT,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1897441065328866,2.785016774196052,0.0583787603638236,0.031991679695554,0.0001891585772772,0.0320185810505064,0.0132764859038827,0.0067837007823557,0.0126660433542487,0.0,7614.080589195234,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WE_AM,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1543914810027547,2.785016774196052,0.020209083840666,0.0209649422396043,0.0006816399851642,0.0161802268756696,0.0405815554925335,0.0023960546743671,0.0210729917426236,0.0,2589.249738327221,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WE_MD,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1739479462371597,2.785016774196052,0.0430864253161134,0.034053734184992,0.0006601650328273,0.0125856064147526,0.0388479629247241,0.0038598948602685,0.0108878756224766,0.0,4859.225660041183,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WE_EVE,F2,0.0,0.0,1.0,0.0,0.0,0.0,0.1357513079792937,2.785016774196052,0.0332462952010696,0.0307139527855777,0.0004840882076457,0.0122967359551817,0.0186700364162935,0.0045354250289672,0.0104434989198805,0.0,4669.20628142081,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_11070,WE_NT,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.1928631010047294,2.785016774196052,0.0600799567375628,0.0333802987682877,0.0001721473955182,0.0322063844971265,0.0125805240507786,0.0070200710737761,0.0124935030852691,0.0,7820.314587365407,3.657142857142857,69257.0,UNKNOWN,0.9824814970317222,0.0417309382836704
plot_12120,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0344845653614385,1.2798542258296677,0.0014436467157769,0.0,0.0,0.0050531117857116,0.0229138799813859,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.033111094627649,1.2798542258296677,0.0031141003040457,0.0,0.0,0.0039199840868887,0.0214281897487157,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0206168477045657,1.2798542258296677,0.0024424553551542,0.0,0.0,0.0038526042322351,0.010357723784017,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0271329171278613,1.2798542258296677,0.0043464854161789,0.0,0.0,0.0100931771406205,0.0072840430491372,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0339437923015165,1.2798542258296677,0.0015046309246783,0.0,0.0,0.0051004726216304,0.0222647618766437,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0331955089114054,1.2798542258296677,0.003207922163894,0.0,0.0,0.0039673449228075,0.0213136394949376,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0205780761336164,1.2798542258296677,0.0024752930061012,0.0,0.0,0.0038762846501945,0.0102431735302389,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_12120,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0270139859599846,1.2798542258296677,0.0044731449269742,0.0,0.0,0.0101523781855189,0.0069022088698771,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.9587725444981618,0.0377040599253037
plot_19851,WD_AM,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0321250420923445,1.5135875118876283,0.0,0.0,0.0,0.0089573066441267,0.0091390212750842,0.0,0.0118701051796168,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WD_PM,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0233106056566717,1.5135875118876283,0.0,0.0,0.0,0.006948688450876,0.0085464653807709,0.0,0.005837696537097,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WD_EVE,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0183379574173141,1.5135875118876283,0.0,0.0,0.0,0.0068292487777866,0.0041310968766736,0.0,0.0056911734035258,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WD_NT,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.029925070820819,1.5135875118876283,0.0,0.0,0.0,0.017891486770126,0.0029051834280694,0.0,0.0068271509360366,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WE_AM,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0314385926192554,1.5135875118876283,0.0,0.0,0.0,0.0090412599679867,0.008880125611229,0.0,0.011358598046523,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WE_MD,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0234044541660018,1.5135875118876283,0.0,0.0,0.0,0.0070326417747359,0.0085007779106788,0.0,0.0058686969694058,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WE_EVE,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0182804398189524,1.5135875118876283,0.0,0.0,0.0,0.0068712254397166,0.0040854094065815,0.0,0.0056291725389084,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_19851,WE_NT,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0298174959094155,1.5135875118876283,0.0,0.0,0.0,0.017996428424951,0.0027528918610957,0.0,0.0067341496391105,0.0,0.0,2.333333333333333,69257.0,UNKNOWN,0.9670892625987828,0.0400285431737955
plot_11217,WD_AM,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0052106010001937,-1.000088900581841e-12,4.3831051347277085e-05,5.786764470665324e-05,0.0007371401646052,6.641526146257072e-05,5.507594454497676e-05,0.0,0.0007117052795693,0.0,0.0,3.5,69257.0,UNKNOWN,0.9264812327079668,0.0426549265746623
plot_11217,WD_PM,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0044790829137076,-1.000088900581841e-12,9.454826366833576e-05,9.17996033472056e-05,0.0005975969636161,5.152206780700947e-05,5.150493025442312e-05,0.0,0.0003500153859723,0.0,0.0,3.5,69257.0,UNKNOWN,0.9264812327079668,0.0426549265746623
plot_11217,WD_EVE,F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0037547904249713,-1.000088900581841e-12,7.415622182023067e-05,8.54156319207273e-05,0.0004139104989205,5.063646486491994e-05,2.4895889356325538e-05,0.0,0.0003412301826263,0.0,0.0,3.5,69257.0,UNKNOWN,0.9264812327079668,0.0426549265746623
plot_11217,WD_NT,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0047127176083682,-1.000088900581841e-12,0.0001319651292623,8.990703067691338e-05,0.0001589437815302,0.0001326590479707,1.7507971210611225e-05,0.0,0.000409340885533,0.0,0.0,3.5,69257.0,UNKNOWN,0.9264812327079668,0.0426549265746623
