date,temperature_2m,apparent_temperature,rain,wind_speed_10m
20170719 19:00:00,31.543499,39.27161,0.0,4.3349743
20170719 20:00:00,30.4935,37.156223,0.0,7.2
20170719 21:00:00,30.543499,36.72444,0.0,8.587338
20170719 22:00:00,30.0935,36.087276,0.0,8.699793
20170719 23:00:00,29.8435,35.07853,0.0,10.239453
20170720 00:00:00,29.543499,34.80142,0.0,10.086427
20170720 01:00:00,29.293499,34.83267,0.0,9.746631
20170720 02:00:00,29.2435,34.859768,0.0,10.1376915
20170720 03:00:00,28.8935,34.95684,0.0,8.473393
20170720 04:00:00,28.543499,35.09853,0.0,6.28713
20170720 05:00:00,28.1935,34.73701,0.0,6.6087217
20170720 06:00:00,28.793499,35.214886,0.0,6.489992
20170720 07:00:00,30.8435,36.692417,0.0,7.145796
20170720 08:00:00,33.1435,38.21167,0.0,6.12
20170720 09:00:00,34.8435,39.553116,0.0,4.452954
20170720 10:00:00,35.8935,40.85482,0.0,3.219938
20170720 11:00:00,36.3935,41.650623,0.0,2.8116899
20170720 12:00:00,36.5435,41.092003,0.0,7.7879906
20170720 13:00:00,36.4935,40.660995,0.4,8.825508
20170720 14:00:00,36.5935,40.647633,0.0,10.799999
20170720 15:00:00,35.4435,39.338066,0.3,9.565437
20170720 16:00:00,35.7435,39.857697,0.0,10.137692
20170720 17:00:00,34.9435,39.682728,0.0,10.483357
20170720 18:00:00,34.5435,39.870735,0.0,8.647496
20170720 19:00:00,32.5935,38.649963,0.0,9.885262
20170720 20:00:00,31.4435,37.490562,0.0,9.255571
20170720 21:00:00,31.2435,36.543724,0.0,8.217153
20170720 22:00:00,30.8435,35.56052,0.0,9.83268
20170720 23:00:00,30.4435,35.109863,0.0,10.829959
20170721 00:00:00,29.793499,34.932938,0.0,10.8955765
20170721 01:00:00,29.5935,35.064922,0.0,10.8955765
20170721 02:00:00,29.0935,34.631428,0.0,10.446206
20170721 03:00:00,28.7435,34.267536,0.0,10.086427
20170721 04:00:00,28.3435,34.002728,0.0,8.707238
20170721 05:00:00,27.9935,33.75664,0.0,7.771331
20170721 06:00:00,28.8435,34.806404,0.0,6.6185193
20170721 07:00:00,30.9435,36.577175,0.0,7.491114
20170721 08:00:00,33.5935,38.611935,0.0,6.0347
20170721 09:00:00,36.0935,40.258884,0.0,6.5693827
20170721 10:00:00,37.5435,42.266865,0.0,4.510787
20170721 11:00:00,38.4935,43.796944,0.0,2.7416782
20170721 12:00:00,39.0435,44.157673,0.0,4.39436
20170721 13:00:00,39.0935,42.909718,0.0,8.942214
20170721 14:00:00,38.7435,41.746517,0.0,8.049845
20170721 15:00:00,38.4935,41.207912,0.0,10.661107
20170721 16:00:00,37.6935,39.85506,0.3,15.034041
20170721 17:00:00,36.7935,40.11312,0.0,10.829958
20170721 18:00:00,35.9435,40.03321,0.0,9.6932955
20170721 19:00:00,33.7435,39.534023,0.0,11.928989
20170721 20:00:00,32.2935,38.206367,0.0,10.636766
20170721 21:00:00,31.5935,36.22971,0.0,10.163227
20170721 22:00:00,31.043499,35.34692,0.0,10.137692
20170721 23:00:00,30.4935,35.38183,0.0,9.9571085
20170722 00:00:00,30.1435,35.434914,0.0,9.178235
20170722 01:00:00,29.793499,35.370193,0.0,8.12197
20170722 02:00:00,29.3935,34.9708,0.0,9.255571
20170722 03:00:00,29.1435,34.857315,0.0,9.47012
20170722 04:00:00,28.9435,34.761375,0.0,8.759178
20170722 05:00:00,28.6435,34.734917,0.0,8.049845
20170722 06:00:00,29.1935,35.602383,0.0,7.2805495
20170722 07:00:00,31.1435,37.489666,0.0,7.208994
20170722 08:00:00,33.9935,39.54194,0.0,6.696387
20170722 09:00:00,36.1935,40.988026,0.0,6.9153743
20170722 10:00:00,37.8935,43.440105,0.0,5.1919937
20170722 11:00:00,39.1935,44.876827,0.0,5.7599998
20170722 12:00:00,39.9935,45.88002,0.0,6.297428
20170722 13:00:00,38.5435,43.12206,0.2,8.891344
20170722 14:00:00,37.8935,42.17407,0.0,3.0758414
20170722 15:00:00,37.4935,41.398327,0.0,7.072878
20170722 16:00:00,37.3435,41.60054,0.0,8.12197
20170722 17:00:00,37.0935,41.804123,0.0,9.36
20170722 18:00:00,35.2935,40.31489,0.2,12.074766
20170722 19:00:00,33.5935,39.13682,0.0,11.503113
20170722 20:00:00,33.6935,39.27452,0.0,10.315115
20170722 21:00:00,32.3935,38.10669,0.0,9.659814
20170722 22:00:00,31.3935,36.958958,0.0,8.854829
20170722 23:00:00,30.4935,36.254425,0.0,9.360001
20170723 00:00:00,29.9935,36.071903,0.0,8.825508
20170723 01:00:00,29.8435,36.157818,0.0,7.92
20170723 02:00:00,29.4935,35.92553,0.0,7.5942073
20170723 03:00:00,28.9935,35.641445,0.0,6.8399997
20170723 04:00:00,28.543499,35.353943,0.0,6.2145634
20170723 05:00:00,28.293499,35.152023,0.0,6.130579
20170723 06:00:00,28.9935,35.950207,0.0,5.4477882
20170723 07:00:00,31.293499,38.041737,0.0,4.2136917
20170723 08:00:00,34.1935,39.667995,0.0,3.319036
20170723 09:00:00,36.7935,41.487427,0.0,2.2768397
20170723 10:00:00,38.3935,43.525093,0.0,2.7416782
20170723 11:00:00,39.2435,44.369244,0.0,5.3999996
20170723 12:00:00,39.5435,44.098675,0.0,7.42159
20170723 13:00:00,39.1935,43.570026,0.1,9.826088
20170723 14:00:00,37.9435,42.21704,0.4,8.557102
20170723 15:00:00,38.2435,42.20525,0.0,7.9526596
20170723 16:00:00,37.0435,41.532993,1.0,11.090103
20170723 17:00:00,36.2435,41.11976,0.0,12.605142
20170723 18:00:00,35.0435,39.084835,0.0,13.556282
20170723 19:00:00,33.0435,37.50931,0.0,11.525623
20170723 20:00:00,32.2935,36.945454,0.0,9.83268
20170723 21:00:00,31.793499,36.001217,0.0,9.346143
20170723 22:00:00,30.9435,35.417274,0.0,8.557102
20170723 23:00:00,30.3435,34.956932,0.0,9.0645685
20170724 00:00:00,29.793499,34.897175,0.0,8.707238
20170724 01:00:00,29.3435,34.79556,0.0,7.42159
20170724 02:00:00,28.793499,34.543335,0.0,7.172949
20170724 03:00:00,28.293499,34.65958,0.0,5.937272
20170724 04:00:00,27.8935,34.55319,0.0,5.815978
20170724 05:00:00,27.5935,34.461193,0.0,5.3517847
20170724 06:00:00,28.3435,35.311306,0.0,4.896529
20170724 07:00:00,30.7435,37.652588,0.0,5.506941
20170724 08:00:00,34.1435,39.951077,0.0,5.8048253
20170724 09:00:00,36.7435,40.975307,0.0,6.6185193
20170724 10:00:00,38.2435,43.0724,0.0,5.95906
20170724 11:00:00,39.2935,44.49215,0.0,5.00128
20170724 12:00:00,39.6435,44.37137,0.0,4.5820518
20170724 13:00:00,39.9435,44.996304,0.0,2.5455842
20170724 14:00:00,39.9935,44.921413,0.0,0.8049845
20170724 15:00:00,39.8935,43.684357,0.0,2.3051248
20170724 16:00:00,39.3935,42.25825,0.0,6.489992
20170724 17:00:00,37.6935,41.25811,0.0,14.081478
20170724 18:00:00,35.7935,38.653435,0.0,16.923828
20170724 19:00:00,33.8935,37.911415,0.0,12.682018
20170724 20:00:00,33.1435,37.392677,0.0,11.525623
20170724 21:00:00,32.7935,36.411495,0.0,9.605998
20170724 22:00:00,32.0435,36.083275,0.0,8.287822
20170724 23:00:00,31.2435,35.87841,0.0,8.905908
20170725 00:00:00,30.6435,35.829487,0.0,8.350138
20170725 01:00:00,30.1435,35.92842,0.0,7.5942073
20170725 02:00:00,29.6935,35.8968,0.0,6.5693827
20170725 03:00:00,29.3935,35.63803,0.0,6.9899354
20170725 04:00:00,29.1435,35.511757,0.0,6.379216
20170725 05:00:00,28.8935,35.3967,0.0,5.6920996
20170725 06:00:00,29.4935,36.14495,0.0,4.198285
20170725 07:00:00,31.9935,38.020737,0.0,4.5536795
20170725 08:00:00,35.2435,39.96704,0.0,7.2
20170725 09:00:00,37.6935,41.36824,0.0,10.365251
20170725 10:00:00,39.0435,42.06191,0.0,16.215992
20170725 11:00:00,39.5935,42.31064,0.0,18.36353
20170725 12:00:00,39.8435,42.723022,0.2,14.799459
20170725 13:00:00,40.0435,42.638878,0.0,15.141414
20170725 14:00:00,37.9435,42.514435,0.7,10.44
20170725 15:00:00,37.7435,41.490196,0.0,11.923557
20170725 16:00:00,36.5935,40.64734,0.0,14.512064
20170725 17:00:00,35.7435,40.169254,0.0,13.708391
20170725 18:00:00,34.4435,39.344673,0.0,12.015589
20170725 19:00:00,32.7935,38.335266,0.0,10.1376915
20170725 20:00:00,32.7935,37.933556,0.0,9.9571085
20170725 21:00:00,32.0935,38.124077,0.0,9.83268
20170725 22:00:00,31.1435,37.68102,0.0,11.246759
20170725 23:00:00,30.4935,37.07097,0.0,11.988594
20170726 00:00:00,29.9935,36.566074,0.0,11.525623
20170726 01:00:00,29.5935,36.428967,0.0,10.233123
20170726 02:00:00,29.293499,36.346924,0.0,9.504272
20170726 03:00:00,29.1435,36.265617,0.0,9.290511
20170726 04:00:00,29.0935,36.183792,0.0,9.0
20170726 05:00:00,29.043499,36.212616,0.0,8.714677
20170726 06:00:00,29.543499,36.48567,0.0,10.009036
20170726 07:00:00,30.6435,37.24897,0.0,9.793059
20170726 08:00:00,32.2435,38.67066,0.0,8.78872
20170726 09:00:00,33.6435,39.89625,0.0,9.0
20170726 10:00:00,35.0935,42.15115,0.1,9.220499
20170726 11:00:00,35.6435,42.43874,0.1,11.212135
20170726 12:00:00,35.6935,42.39814,0.0,13.392774
20170726 13:00:00,35.8935,42.4956,0.0,13.479583
20170726 14:00:00,34.9435,41.607967,0.1,13.708391
20170726 15:00:00,34.2935,40.145775,2.0,12.783802
20170726 16:00:00,33.8435,39.616013,0.0,13.493999
20170726 17:00:00,32.9435,38.612503,0.0,13.493999
20170726 18:00:00,31.793499,36.8609,0.0,14.561099
20170726 19:00:00,30.543499,35.520927,0.0,14.04
20170726 20:00:00,29.9935,35.824318,0.0,12.429127
20170726 21:00:00,29.6935,35.520744,0.0,10.787993
20170726 22:00:00,29.2435,35.080685,0.0,9.085988
20170726 23:00:00,28.9435,34.812263,0.0,7.491114
20170727 00:00:00,28.543499,34.46163,0.0,7.386582
20170727 01:00:00,28.1935,34.41713,0.0,6.9153743
20170727 02:00:00,28.043499,34.281116,0.0,7.289445
20170727 03:00:00,27.8435,34.232334,0.0,6.489992
20170727 04:00:00,27.5935,34.181347,0.0,5.6002855
20170727 05:00:00,27.2435,33.75774,0.0,6.1094027
20170727 06:00:00,27.9935,34.388817,0.0,6.9153743
20170727 07:00:00,30.043499,36.176178,0.0,8.217153
20170727 08:00:00,32.1435,37.802258,0.0,6.4096174
20170727 09:00:00,33.9935,39.042236,0.0,8.0899935
20170727 10:00:00,35.1935,40.85965,0.0,9.504273
20170727 11:00:00,36.0935,41.964573,0.0,10.464797
20170727 12:00:00,36.5935,42.181255,0.0,11.298495
20170727 13:00:00,37.0435,42.05071,0.0,13.527572
20170727 14:00:00,37.2435,41.436546,0.0,16.746773
20170727 15:00:00,36.7435,40.120342,0.0,17.87718
20170727 16:00:00,35.9935,38.635254,0.0,18.218275
20170727 17:00:00,34.6435,37.454742,0.0,17.873556
20170727 18:00:00,32.9935,36.423176,0.0,15.484185
20170727 19:00:00,31.293499,35.746487,0.0,14.689588
20170727 20:00:00,31.043499,36.008083,0.0,12.979984
20170727 21:00:00,30.2435,35.66894,0.0,12.594856
20170727 22:00:00,29.6935,35.30206,0.0,12.287555
20170727 23:00:00,29.293499,34.912815,0.0,11.983188
20170728 00:00:00,28.8935,34.57117,0.0,10.883676
20170728 01:00:00,28.543499,34.304756,0.0,10.315115
20170728 02:00:00,28.2435,34.32107,0.0,8.854829
20170728 03:00:00,27.9935,34.418854,0.0,7.42159
20170728 04:00:00,27.6935,34.0413,0.0,8.435069
20170728 05:00:00,27.4935,33.83778,0.0,8.942214
20170728 06:00:00,28.1435,34.487274,0.0,9.178235
20170728 07:00:00,29.7435,35.43742,0.0,12.413477
20170728 08:00:00,31.6435,37.012535,0.0,12.7279215
20170728 09:00:00,33.3435,38.105972,0.0,12.7279215
20170728 10:00:00,34.6435,39.607323,0.1,12.904882
20170728 11:00:00,35.5435,40.56967,0.1,13.397612
20170728 12:00:00,36.0435,41.046574,0.0,13.70839
20170728 13:00:00,36.5935,41.6145,0.0,13.891522
20170728 14:00:00,36.5935,41.179024,0.0,14.264361
20170728 15:00:00,36.0435,39.410988,0.9,16.87398
20170728 16:00:00,35.0435,38.34703,0.0,18.193361
20170728 17:00:00,33.5435,37.083023,0.0,18.514643
20170728 18:00:00,32.0435,36.06613,0.0,16.746773
20170728 19:00:00,30.4935,35.414352,0.0,14.658676
20170728 20:00:00,30.043499,35.595512,0.0,12.43434
20170728 21:00:00,29.5935,35.474617,0.0,11.609651
20170728 22:00:00,29.1935,35.324207,0.0,10.383987
20170728 23:00:00,28.8935,35.211624,0.0,9.585739
20170729 00:00:00,28.543499,34.99892,0.0,8.891343
20170729 01:00:00,28.2435,34.924107,0.0,7.5942082
20170729 02:00:00,27.9935,34.863712,0.0,6.297428
20170729 03:00:00,27.6935,34.75142,0.0,5.0142193
20170729 04:00:00,27.4935,34.633656,0.0,4.452954
20170729 05:00:00,27.293499,34.486767,0.0,4.3349743
20170729 06:00:00,27.8935,35.21163,0.0,3.96
20170729 07:00:00,29.5935,36.082542,0.0,6.725354
20170729 08:00:00,30.9435,36.42774,0.0,6.519877
20170729 09:00:00,32.2935,37.602406,0.0,9.028754
20170729 10:00:00,33.2435,38.66002,0.0,10.799999
20170729 11:00:00,33.6935,39.462215,0.0,13.324863
20170729 12:00:00,33.2935,38.764584,0.0,15.328561
20170729 13:00:00,32.1935,36.268826,0.3,18.416384
20170729 14:00:00,31.9435,35.88033,0.3,16.563911
20170729 15:00:00,31.9435,36.076614,0.0,16.87398
20170729 16:00:00,32.1935,36.147995,0.1,17.873556
20170729 17:00:00,31.3935,35.558876,0.3,18.228943
20170729 18:00:00,30.4435,34.963764,0.0,16.946787
20170729 19:00:00,29.3435,34.328773,0.0,15.39184
20170729 20:00:00,29.1435,34.944405,0.0,12.6462
20170729 21:00:00,29.043499,34.971718,0.0,12.015589
20170729 22:00:00,28.8935,34.765743,0.0,11.440978
20170729 23:00:00,28.3935,33.775978,0.9,11.983188
20170730 00:00:00,28.0935,33.757137,0.0,10.990322
20170730 01:00:00,27.5935,33.65187,0.0,8.759178
20170730 02:00:00,27.4935,33.77777,0.0,7.92
20170730 03:00:00,27.4435,33.489708,0.0,10.028439
20170730 04:00:00,27.293499,33.388863,0.0,9.6932955
20170730 05:00:00,27.3935,33.350815,0.0,10.163227
20170730 06:00:00,27.8435,33.982395,0.0,7.968939
20170730 07:00:00,29.043499,34.24422,0.0,14.386494
20170730 08:00:00,30.6435,36.274403,0.0,12.594856
20170730 09:00:00,29.3435,33.67814,1.1,16.870138
20170730 10:00:00,31.4935,36.089054,0.6,15.277749
20170730 11:00:00,32.3435,37.79606,0.3,15.9134655
20170730 12:00:00,30.8435,35.113644,0.6,19.453327
20170730 13:00:00,30.3435,34.044975,1.6,21.650938
20170730 14:00:00,30.3935,35.04545,0.3,18.837324
20170730 15:00:00,30.1435,35.239445,4.4,16.746773
20170730 16:00:00,29.7435,34.90315,1.0,14.658676
20170730 17:00:00,29.8435,34.610214,0.0,18.532133
20170730 18:00:00,29.4935,34.759155,0.0,16.311613
20170730 19:00:00,29.1435,34.75665,0.0,14.658676
20170730 20:00:00,27.8935,34.209347,0.2,10.587918
20170730 21:00:00,27.5935,34.054405,0.0,7.42159
20170730 22:00:00,27.6935,34.142075,0.0,8.707238
20170730 23:00:00,28.1935,34.49343,0.0,11.923557
20170731 00:00:00,28.1935,33.837234,0.0,15.192682
20170731 01:00:00,27.793499,33.502243,0.0,13.779114
20170731 02:00:00,27.8435,33.65845,0.0,13.779114
20170731 03:00:00,27.8935,33.945404,0.0,12.397806
20170731 04:00:00,28.0935,33.96289,0.0,13.891522
20170731 05:00:00,28.043499,33.84804,0.0,14.336861
20170731 06:00:00,28.4935,34.335445,0.0,14.81259
20170731 07:00:00,29.793499,34.81506,0.0,20.172853
20170731 08:00:00,30.9435,35.23633,0.0,23.686249
20170731 09:00:00,32.1935,36.093193,0.0,24.442913
20170731 10:00:00,33.1435,36.62442,0.1,29.237675
20170731 11:00:00,33.3435,36.52808,0.1,30.10685
20170731 12:00:00,33.7935,37.295383,0.1,30.928587
20170731 13:00:00,33.9435,36.937656,0.0,33.985218
20170731 14:00:00,33.3435,36.280422,0.1,32.978832
20170731 15:00:00,33.0935,35.802685,0.0,31.667723
20170731 16:00:00,32.4935,35.2797,0.0,29.03752
20170731 17:00:00,31.4935,34.313023,0.1,29.28418
20170731 18:00:00,30.3935,34.014168,0.1,25.20257
20170731 19:00:00,29.2435,33.3063,0.0,22.657131
20170731 20:00:00,28.6935,33.062202,0.0,19.862083
20170731 21:00:00,28.7435,32.58857,0.0,21.142147
20170731 22:00:00,28.543499,32.353607,0.0,20.929594
20170731 23:00:00,28.0935,31.801815,0.0,22.545315
20170801 00:00:00,27.8435,31.680145,0.0,21.897945
20170801 01:00:00,27.6435,31.708256,0.0,21.028437
20170801 02:00:00,27.8435,31.890018,0.0,21.382906
20170801 03:00:00,28.043499,32.307068,0.0,20.12461
20170801 04:00:00,28.2435,32.41606,0.0,20.746122
20170801 05:00:00,28.3935,32.207954,0.0,23.199759
20170801 06:00:00,28.8935,32.587605,0.0,24.485292
20170801 07:00:00,29.9435,33.256004,0.1,27.792374
20170801 08:00:00,30.3435,33.490105,0.1,27.288855
20170801 09:00:00,31.793499,33.745235,0.0,33.40249
20170801 10:00:00,32.4435,34.47448,0.0,33.50128
20170801 11:00:00,33.0935,35.75426,0.0,28.820242
20170801 12:00:00,33.3435,36.459435,0.0,29.548521
20170801 13:00:00,33.6935,36.69837,0.3,27.86921
20170801 14:00:00,33.6935,36.531414,0.0,30.141266
20170801 15:00:00,33.3435,35.81425,0.0,30.500309
20170801 16:00:00,32.8435,34.909805,0.0,31.255795
20170801 17:00:00,31.793499,34.29486,0.0,29.407835
20170801 18:00:00,30.4935,33.800987,0.0,25.72174
20170801 19:00:00,29.4435,33.148937,0.0,23.469128
20170801 20:00:00,29.043499,32.893963,0.0,23.1774
20170801 21:00:00,29.043499,32.574337,0.0,23.0653
20170801 22:00:00,28.793499,32.548626,0.0,21.986542
20170801 23:00:00,28.5935,32.92253,0.0,21.313093
20170802 00:00:00,28.5935,32.96345,0.0,20.08916
20170802 01:00:00,28.4435,32.747837,0.0,20.073025
20170802 02:00:00,28.1435,32.356594,0.0,20.46941
20170802 03:00:00,27.9935,32.169384,0.0,19.8
20170802 04:00:00,27.8935,32.401436,0.0,18.218275
20170802 05:00:00,27.8935,32.234585,0.0,18.899143
20170802 06:00:00,28.293499,32.34743,0.0,20.172853
20170802 07:00:00,29.293499,33.29949,0.0,21.178896
20170802 08:00:00,30.9435,34.435513,0.0,23.990698
20170802 09:00:00,31.8435,34.880814,0.0,25.282152
20170802 10:00:00,32.6435,35.34283,0.0,26.459389
20170802 11:00:00,33.3435,36.71527,0.0,27.766712
20170802 12:00:00,33.7435,36.668236,0.0,28.137632
20170802 13:00:00,34.0435,36.947315,0.0,29.275326
20170802 14:00:00,34.1435,37.03172,0.0,28.696312
20170802 15:00:00,33.8935,36.53749,0.0,28.03612
20170802 16:00:00,33.2435,35.459183,0.0,27.381306
20170802 17:00:00,32.1935,35.011436,0.0,24.567198
20170802 18:00:00,30.8435,34.43457,0.0,22.401142
20170802 19:00:00,29.543499,33.936077,0.0,19.453327
20170802 20:00:00,29.2435,33.655575,0.0,18.626305
20170802 21:00:00,28.8935,33.661472,0.0,17.826363
20170802 22:00:00,28.6935,33.565437,0.0,17.826363
20170802 23:00:00,28.543499,33.253777,0.0,19.174856
20170803 00:00:00,28.3935,32.624752,0.0,20.808498
20170803 01:00:00,28.0935,32.49597,0.0,19.171478
20170803 02:00:00,27.8435,32.342724,0.0,18.278645
20170803 03:00:00,27.6935,32.16406,0.0,18.709612
20170803 04:00:00,27.6435,32.212914,0.0,18.03237
20170803 05:00:00,27.5935,32.462532,0.0,15.978484
20170803 06:00:00,28.0935,33.339497,0.0,13.854155
20170803 07:00:00,29.5935,33.321266,0.0,23.313995
20170803 08:00:00,30.543499,34.34984,0.0,22.530937
20170803 09:00:00,31.9935,35.786446,0.0,20.774214
20170803 10:00:00,33.2935,37.666073,0.0,20.008356
20170803 11:00:00,34.1435,38.94586,0.0,21.129885
20170803 12:00:00,34.8935,40.391235,0.0,19.803272
20170803 13:00:00,35.5935,41.317562,0.1,17.414476
20170803 14:00:00,35.8935,40.9886,0.0,17.339897
20170803 15:00:00,35.8935,40.56753,0.0,16.575644
20170803 16:00:00,35.7435,39.652847,0.0,16.595179
20170803 17:00:00,35.0435,38.915348,0.0,17.298738
20170803 18:00:00,33.4435,38.054657,0.0,16.279802
20170803 19:00:00,31.4935,36.7922,0.0,14.386494
20170803 20:00:00,30.6935,36.149055,0.0,14.512064
20170803 21:00:00,30.1435,35.396873,0.0,14.480773
20170803 22:00:00,29.6435,34.85898,0.0,14.512064
20170803 23:00:00,29.1435,34.50231,0.0,14.007655
20170804 00:00:00,28.7435,34.264122,0.0,13.854155
20170804 01:00:00,28.4435,34.02377,0.0,14.168641
20170804 02:00:00,28.2435,33.798744,0.0,14.8257065
20170804 03:00:00,28.1935,33.91178,0.0,13.708391
20170804 04:00:00,28.3435,34.200027,0.0,12.758432
20170804 05:00:00,28.3435,34.238194,0.0,12.496719
20170804 06:00:00,28.7435,34.898453,0.0,10.948973
20170804 07:00:00,30.1935,36.06742,0.0,12.371645
20170804 08:00:00,31.9935,38.074104,0.0,10.446206
20170804 09:00:00,33.8935,39.73411,0.0,9.693296
20170804 10:00:00,35.6435,42.089165,0.0,9.19939
20170804 11:00:00,36.5435,43.42982,0.1,7.127636
20170804 12:00:00,36.9935,43.84773,0.1,4.8433046
20170804 13:00:00,37.5435,44.397266,0.1,3.563818
20170804 14:00:00,32.8935,38.36924,1.9,14.773164
20170804 15:00:00,34.3935,40.78964,0.3,7.289444
20170804 16:00:00,34.7935,41.05871,0.1,7.2359104
20170804 17:00:00,32.0935,37.41329,0.2,11.212135
20170804 18:00:00,31.543499,37.637638,0.3,8.225035
20170804 19:00:00,30.9935,37.823368,0.0,5.8048253
20170804 20:00:00,30.793499,37.842773,0.0,8.4963045
20170804 21:00:00,29.9935,36.87098,0.0,9.686609
20170804 22:00:00,29.2435,36.006878,0.0,9.726664
20170804 23:00:00,28.8435,35.76412,0.0,8.404285
20170805 00:00:00,28.5935,35.428604,0.0,8.4963045
20170805 01:00:00,28.4435,35.544353,0.0,6.9247384
20170805 02:00:00,28.3935,35.74462,0.0,5.95906
20170805 03:00:00,28.3435,36.039577,0.0,4.3498964
20170805 04:00:00,28.2435,36.58019,0.0,0.71999997
20170805 05:00:00,28.1435,36.264362,0.0,2.968636
20170805 06:00:00,28.3935,36.568184,0.0,2.5959969
20170805 07:00:00,29.5935,37.792,0.0,2.4149535
20170805 08:00:00,31.293499,39.09627,0.0,4.3349743
20170805 09:00:00,32.7935,40.170006,0.1,6.725354
20170805 10:00:00,33.3435,41.13393,0.2,6.130579
20170805 11:00:00,33.1435,40.401016,0.7,7.928178
20170805 12:00:00,32.4935,38.48968,2.3,8.891344
20170805 13:00:00,32.8435,39.797256,0.6,2.5455842
20170805 14:00:00,32.6935,39.820107,0.0,2.5455842
20170805 15:00:00,31.793499,37.5739,0.9,9.904906
20170805 16:00:00,32.0935,38.56051,0.1,6.8399997
20170805 17:00:00,32.3435,38.877148,0.0,6.379216
20170805 18:00:00,32.0435,38.476658,0.0,7.072878
20170805 19:00:00,31.1435,38.511528,0.0,5.0528407
20170805 20:00:00,30.1935,38.384834,0.0,6.379216
20170805 21:00:00,29.6935,38.0313,0.0,5.1165614
20170805 22:00:00,29.4435,37.92332,0.0,4.68
20170805 23:00:00,29.3935,37.273544,0.0,7.729527
20170806 00:00:00,29.043499,35.577103,0.0,10.805998
20170806 01:00:00,28.3935,34.650192,0.0,9.290511
20170806 02:00:00,28.0935,34.589622,0.0,7.4128532
20170806 03:00:00,28.043499,34.616764,0.0,8.089993
20170806 04:00:00,28.043499,34.517746,0.0,9.255571
20170806 05:00:00,28.043499,34.446133,0.0,9.746631
20170806 06:00:00,28.543499,35.19637,0.0,9.746631
20170806 07:00:00,30.293499,37.043766,0.0,12.849528
20170806 08:00:00,32.0935,38.599644,0.0,13.979872
20170806 09:00:00,33.1935,39.48087,0.1,14.186923
20170806 10:00:00,33.8935,39.479088,0.1,15.281989
20170806 11:00:00,34.0935,38.5061,0.1,17.10284
20170806 12:00:00,33.9935,38.816628,0.5,16.24394
20170806 13:00:00,33.5935,38.665493,3.3,14.494192
20170806 14:00:00,34.6435,39.821697,0.0,12.24
20170806 15:00:00,33.8435,38.1925,0.0,12.10157
20170806 16:00:00,31.5935,37.19058,0.0,15.463246
20170806 17:00:00,31.793499,37.80843,0.0,10.182337
20170806 18:00:00,31.0935,37.525883,0.0,9.255571
20170806 19:00:00,30.1435,37.52363,0.0,6.489992
20170806 20:00:00,29.9435,37.527195,0.0,6.3690495
20170806 21:00:00,29.9435,37.62969,0.0,4.39436
20170806 22:00:00,29.5935,37.620945,0.0,3.0758414
20170806 23:00:00,29.3435,37.461803,0.0,2.968636
20170807 00:00:00,28.8935,36.884594,0.0,4.1046314
20170807 01:00:00,28.3935,36.057056,0.0,5.5887027
20170807 02:00:00,28.043499,35.757957,0.0,4.73506
20170807 03:00:00,27.6935,35.514065,0.0,3.7585104
20170807 04:00:00,27.3435,35.243305,0.0,3.219938
20170807 05:00:00,27.293499,34.808754,0.0,5.3517847
20170807 06:00:00,27.6935,35.65214,0.0,2.8116899
20170807 07:00:00,29.8935,37.60659,0.0,3.7064266
20170807 08:00:00,32.2435,39.344204,0.0,2.968636
20170807 09:00:00,34.1935,40.318764,0.0,4.072935
20170807 10:00:00,35.2435,41.45278,0.0,5.4833565
20170807 11:00:00,35.8435,41.953365,0.0,7.9036193
20170807 12:00:00,36.4435,42.327824,0.0,8.913181
20170807 13:00:00,35.9935,41.419537,0.0,10.829958
20170807 14:00:00,34.3935,39.551945,0.1,12.0694
20170807 15:00:00,35.2935,41.08643,0.0,10.137692
20170807 16:00:00,33.7435,39.39189,1.3,10.315115
20170807 17:00:00,33.2435,38.234863,0.0,12.538134
20170807 18:00:00,32.6435,38.863747,0.0,8.049845
20170807 19:00:00,32.0435,39.327374,0.0,4.379589
20170807 20:00:00,32.1435,38.995594,0.0,5.634891
20170807 21:00:00,31.9435,38.335533,0.1,7.5942082
20170807 22:00:00,31.043499,37.163788,0.0,8.287822
20170807 23:00:00,30.4435,36.388863,0.0,6.489992
20170808 00:00:00,30.0935,36.206436,0.1,3.5455887
20170808 01:00:00,29.5935,35.854206,0.0,5.4833565
20170808 02:00:00,29.293499,35.853233,0.0,4.829907
20170808 03:00:00,29.0935,35.57177,0.0,5.8603754
20170808 04:00:00,28.6435,34.832676,0.0,7.145796
20170808 05:00:00,28.4435,34.307724,0.0,8.217153
20170808 06:00:00,28.6435,34.427532,0.0,8.534353
20170808 07:00:00,29.4435,35.066853,0.0,10.086427
20170808 08:00:00,30.7435,36.85325,0.0,7.8954163
20170808 09:00:00,31.4935,37.4406,0.0,11.609651
20170808 10:00:00,32.6435,38.689503,0.0,13.104198
20170808 11:00:00,33.4935,39.27882,0.0,15.124284
20170808 12:00:00,33.7435,39.65744,0.0,12.768586
20170808 13:00:00,30.9435,37.61875,0.7,5.1919937
20170808 14:00:00,32.3435,38.994884,0.0,6.28713
20170808 15:00:00,32.2435,37.576054,0.8,13.202726
20170808 16:00:00,32.7435,38.725338,0.0,11.592894
20170808 17:00:00,32.8935,38.944633,0.0,11.841756
